name,time,Altitude,Latitude,Longitude,PlaneID,TimeLag,host,region
gps,1634224539999000000,268.74700927734375,38.11943435668945,-84.4976806640625,0013A20041D1CB94,-1.284369707107544,,
gps,1634224540999000000,271.864990234375,38.11943435668945,-84.4976806640625,0013A20041D1CB94,-1.2912545204162598,,
gps,1634224541999000000,274.8630065917969,38.11943435668945,-84.4976806640625,0013A20041D1CB94,-1.2848830223083496,,
gps,1634224542999000000,277.99700927734375,38.11943435668945,-84.4976806640625,0013A20041D1CB94,-1.2922947406768799,,
gps,1634224543999000000,281.0799865722656,38.11943435668945,-84.4976806640625,0013A20041D1CB94,-1.300325632095337,,
gps,1634224544999000000,284.052001953125,38.11943435668945,-84.4976806640625,0013A20041D1CB94,-1.293029546737671,,
gps,1634224545999000000,286.9700012207031,38.11943435668945,-84.4976806640625,0013A20041D1CB94,-1.3007586002349854,,
gps,1634224546999000000,289.3219909667969,38.11943435668945,-84.4976806640625,0013A20041D1CB94,-1.2933847904205322,,
gps,1634224547999000000,291.0469970703125,38.11943435668945,-84.49767303466797,0013A20041D1CB94,-1.3013417720794678,,
gps,1634224548999000000,291.83099365234375,38.11943435668945,-84.49767303466797,0013A20041D1CB94,-1.2937138080596924,,
gps,1634224549999000000,292.15301513671875,38.119441986083984,-84.49767303466797,0013A20041D1CB94,-1.2860724925994873,,
gps,1634224550999000000,292.1809997558594,38.11946487426758,-84.4976577758789,0013A20041D1CB94,-1.2782666683197021,,
gps,1634224551999000000,292.0830078125,38.119503021240234,-84.49762725830078,0013A20041D1CB94,-1.301142692565918,,
gps,1634224552999000000,292.02301025390625,38.119564056396484,-84.49758911132812,0013A20041D1CB94,-1.2945833206176758,,
gps,1634224553999000000,292.02398681640625,38.11963653564453,-84.49754333496094,0013A20041D1CB94,-1.3015766143798828,,
gps,1634224554999000000,292.1319885253906,38.11971664428711,-84.49748992919922,0013A20041D1CB94,-1.2937538623809814,,
gps,1634224555999000000,292.24700927734375,38.11980056762695,-84.4974365234375,0013A20041D1CB94,-1.172868013381958,,
gps,1634224556999000000,292.302001953125,38.1198844909668,-84.49738311767578,0013A20041D1CB94,-1.2954154014587402,,
gps,1634224557999000000,292.4049987792969,38.119964599609375,-84.49732971191406,0013A20041D1CB94,-1.3022174835205078,,
gps,1634224558999000000,292.4519958496094,38.12004089355469,-84.49727630615234,0013A20041D1CB94,-1.2958908081054688,,
gps,1634224559999000000,292.4630126953125,38.120121002197266,-84.49722290039062,0013A20041D1CB94,-1.286592960357666,,
gps,1634224560999000000,292.4230041503906,38.12019729614258,-84.4971694946289,0013A20041D1CB94,-1.2791435718536377,,
gps,1634224561999000000,292.3900146484375,38.120277404785156,-84.49711608886719,0013A20041D1CB94,-1.303056240081787,,
gps,1634224562999000000,292.3999938964844,38.12035369873047,-84.49706268310547,0013A20041D1CB94,-1.2961821556091309,,
gps,1634224563999000000,292.42401123046875,38.12043380737305,-84.49701690673828,0013A20041D1CB94,-1.3035075664520264,,
gps,1634224564999000000,292.4549865722656,38.120513916015625,-84.49696350097656,0013A20041D1CB94,-1.295896291732788,,
gps,1634224565999000000,292.53399658203125,38.12059020996094,-84.49691009521484,0013A20041D1CB94,-1.2883999347686768,,
gps,1634224566999000000,292.57501220703125,38.120670318603516,-84.49685668945312,0013A20041D1CB94,-1.2969913482666016,,
gps,1634224567999000000,292.59698486328125,38.120750427246094,-84.4968032836914,0013A20041D1CB94,-1.28891921043396,,
gps,1634224568999000000,292.6570129394531,38.12083053588867,-84.49674987792969,0013A20041D1CB94,-1.2811663150787354,,
gps,1634224569999000000,292.6319885253906,38.120906829833984,-84.49669647216797,0013A20041D1CB94,-1.289106845855713,,
gps,1634224570999000000,292.6499938964844,38.12098693847656,-84.49664306640625,0013A20041D1CB94,-1.2810070514678955,,
gps,1634224571999000000,292.6719970703125,38.12106704711914,-84.49658966064453,0013A20041D1CB94,-1.2735843658447266,,
gps,1634224572999000000,292.6809997558594,38.12114715576172,-84.49653625488281,0013A20041D1CB94,-1.2969310283660889,,
gps,1634224573999000000,292.8169860839844,38.1212272644043,-84.4964828491211,0013A20041D1CB94,-1.289825201034546,,
gps,1634224574999000000,292.85198974609375,38.121307373046875,-84.49642944335938,0013A20041D1CB94,-1.281738519668579,,
gps,1634224575999000000,292.8089904785156,38.12138748168945,-84.49638366699219,0013A20041D1CB94,-1.2903263568878174,,
